robot,payload,stage,t,v
amr2,unloaded,nav,37.220,0.0000
amr2,unloaded,nav,37.242,0.0000
amr2,unloaded,nav,37.262,0.0000
amr2,unloaded,nav,37.285,0.0000
amr2,unloaded,nav,37.300,0.0000
amr2,unloaded,nav,37.325,0.0000
amr2,unloaded,nav,37.347,0.0000
amr2,unloaded,nav,37.360,0.0000
amr2,unloaded,nav,37.380,0.0000
amr2,unloaded,nav,37.400,0.0000
amr2,unloaded,nav,37.420,0.0000
amr2,unloaded,nav,37.440,0.0000
amr2,unloaded,nav,37.460,0.0000
amr2,unloaded,nav,37.481,0.0000
amr2,unloaded,nav,37.500,0.0000
amr2,unloaded,nav,37.522,0.0000
amr2,unloaded,nav,37.541,0.0000
amr2,unloaded,nav,37.561,0.0000
amr2,unloaded,nav,37.580,0.0000
amr2,unloaded,nav,37.600,0.0000
amr2,unloaded,nav,37.620,0.0000
amr2,unloaded,nav,37.640,0.0000
amr2,unloaded,nav,37.663,0.0000
amr2,unloaded,nav,37.680,0.0000
amr2,unloaded,nav,37.700,0.0000
amr2,unloaded,nav,37.720,0.0000
amr2,unloaded,nav,37.740,0.0000
amr2,unloaded,nav,37.763,0.0000
amr2,unloaded,nav,37.781,0.0000
amr2,unloaded,nav,37.802,0.0000
amr2,unloaded,nav,37.822,0.0000
amr2,unloaded,nav,37.842,0.0000
amr2,unloaded,nav,37.869,0.0000
amr2,unloaded,nav,37.882,0.0000
amr2,unloaded,nav,37.900,0.0000
amr2,unloaded,nav,37.921,0.0000
amr2,unloaded,nav,37.940,0.0000
amr2,unloaded,nav,37.961,0.0000
amr2,unloaded,nav,37.982,0.0000
amr2,unloaded,nav,38.001,0.0000
amr2,unloaded,nav,38.021,0.0000
amr2,unloaded,nav,38.043,0.0000
amr2,unloaded,nav,38.061,0.0000
amr2,unloaded,nav,38.080,0.0000
amr2,unloaded,nav,38.100,0.0000
amr2,unloaded,nav,38.121,0.0000
amr2,unloaded,nav,38.140,0.0000
amr2,unloaded,nav,38.162,0.0000
amr2,unloaded,nav,38.181,0.0000
amr2,unloaded,nav,38.200,0.0000
amr2,unloaded,nav,38.222,0.0000
amr2,unloaded,nav,38.240,0.0000
amr2,unloaded,nav,38.262,0.0000
amr2,unloaded,nav,38.281,0.0000
amr2,unloaded,nav,38.300,0.0000
amr2,unloaded,nav,38.321,0.0000
amr2,unloaded,nav,38.340,0.0000
amr2,unloaded,nav,38.360,0.0000
amr2,unloaded,nav,38.382,0.0000
amr2,unloaded,nav,38.403,0.0000
amr2,unloaded,nav,38.420,0.0000
amr2,unloaded,nav,38.441,0.0000
amr2,unloaded,nav,38.461,0.0000
amr2,unloaded,nav,38.481,0.0000
amr2,unloaded,nav,38.502,0.0000
amr2,unloaded,nav,38.521,0.0000
amr2,unloaded,nav,38.541,0.0000
amr2,unloaded,nav,38.561,0.0000
amr2,unloaded,nav,38.581,0.0000
amr2,unloaded,nav,38.600,0.0000
amr2,unloaded,nav,38.622,0.0000
amr2,unloaded,nav,38.641,0.0000
amr2,unloaded,nav,38.661,0.0000
amr2,unloaded,nav,38.682,0.0000
amr2,unloaded,nav,38.700,0.0000
amr2,unloaded,nav,38.721,0.0000
amr2,unloaded,nav,38.741,0.0000
amr2,unloaded,nav,38.763,0.0000
amr2,unloaded,nav,38.782,0.0000
amr2,unloaded,nav,38.805,0.0000
amr2,unloaded,nav,38.820,0.0000
amr2,unloaded,nav,38.842,0.0000
amr2,unloaded,nav,38.861,0.0000
amr2,unloaded,nav,38.880,0.0000
amr2,unloaded,nav,38.901,0.0000
amr2,unloaded,nav,38.921,0.0000
amr2,unloaded,nav,38.941,0.0000
amr2,unloaded,nav,38.960,0.0000
amr2,unloaded,nav,38.980,0.0000
amr2,unloaded,nav,39.001,0.0000
amr2,unloaded,nav,39.020,0.0000
amr2,unloaded,nav,39.041,0.0000
amr2,unloaded,nav,39.061,0.0000
amr2,unloaded,nav,39.081,0.0000
amr2,unloaded,nav,39.100,0.0000
amr2,unloaded,smoothed,27.107,0.0500
amr2,unloaded,smoothed,27.137,0.1000
amr2,unloaded,smoothed,27.162,0.1500
amr2,unloaded,smoothed,27.193,0.2000
amr2,unloaded,smoothed,27.231,0.2500
amr2,unloaded,smoothed,27.261,0.3000
amr2,unloaded,smoothed,27.290,0.3500
amr2,unloaded,smoothed,27.318,0.4000
amr2,unloaded,smoothed,27.344,0.4500
amr2,unloaded,smoothed,27.372,0.5000
amr2,unloaded,smoothed,27.400,0.5000
amr2,unloaded,smoothed,27.427,0.5000
amr2,unloaded,smoothed,27.456,0.5000
amr2,unloaded,smoothed,27.485,0.5000
amr2,unloaded,smoothed,27.514,0.5000
amr2,unloaded,smoothed,27.541,0.5000
amr2,unloaded,smoothed,27.567,0.5000
amr2,unloaded,smoothed,27.591,0.5000
amr2,unloaded,smoothed,27.615,0.5000
amr2,unloaded,smoothed,27.648,0.5000
amr2,unloaded,smoothed,27.678,0.5000
amr2,unloaded,smoothed,27.703,0.5000
amr2,unloaded,smoothed,27.728,0.5000
amr2,unloaded,smoothed,27.756,0.5000
amr2,unloaded,smoothed,27.783,0.5000
amr2,unloaded,smoothed,27.804,0.5000
amr2,unloaded,smoothed,27.828,0.5000
amr2,unloaded,smoothed,27.852,0.5000
amr2,unloaded,smoothed,27.881,0.5000
amr2,unloaded,smoothed,27.908,0.5000
amr2,unloaded,smoothed,27.932,0.5000
amr2,unloaded,smoothed,27.956,0.5000
amr2,unloaded,smoothed,27.984,0.5000
amr2,unloaded,smoothed,28.012,0.5000
amr2,unloaded,smoothed,28.041,0.5000
amr2,unloaded,smoothed,28.066,0.5000
amr2,unloaded,smoothed,28.098,0.5000
amr2,unloaded,smoothed,28.125,0.5000
amr2,unloaded,smoothed,28.152,0.5000
amr2,unloaded,smoothed,28.181,0.5000
amr2,unloaded,smoothed,28.211,0.5000
amr2,unloaded,smoothed,28.240,0.5000
amr2,unloaded,smoothed,28.268,0.5000
amr2,unloaded,smoothed,28.293,0.5000
amr2,unloaded,smoothed,28.320,0.5000
amr2,unloaded,smoothed,28.346,0.5000
amr2,unloaded,smoothed,28.375,0.5000
amr2,unloaded,smoothed,28.399,0.5000
amr2,unloaded,smoothed,28.421,0.5000
amr2,unloaded,smoothed,28.445,0.5000
amr2,unloaded,smoothed,28.475,0.5000
amr2,unloaded,smoothed,28.505,0.5000
amr2,unloaded,smoothed,28.532,0.5000
amr2,unloaded,smoothed,28.557,0.5000
amr2,unloaded,smoothed,28.587,0.5000
amr2,unloaded,smoothed,28.614,0.5000
amr2,unloaded,smoothed,28.641,0.5000
amr2,unloaded,smoothed,28.668,0.5000
amr2,unloaded,smoothed,28.697,0.5000
amr2,unloaded,smoothed,28.725,0.5000
amr2,unloaded,smoothed,28.753,0.5000
amr2,unloaded,smoothed,28.780,0.5000
amr2,unloaded,smoothed,28.806,0.5000
amr2,unloaded,smoothed,28.840,0.5000
amr2,unloaded,smoothed,28.870,0.5000
amr2,unloaded,smoothed,28.896,0.5000
amr2,unloaded,smoothed,28.922,0.5000
amr2,unloaded,smoothed,28.951,0.5000
amr2,unloaded,smoothed,28.980,0.5000
amr2,unloaded,smoothed,29.011,0.5000
amr2,unloaded,smoothed,29.040,0.5000
amr2,unloaded,smoothed,29.066,0.5000
amr2,unloaded,smoothed,29.096,0.5000
amr2,unloaded,smoothed,29.128,0.5000
amr2,unloaded,smoothed,29.156,0.5000
amr2,unloaded,smoothed,29.185,0.5000
amr2,unloaded,smoothed,29.213,0.5000
amr2,unloaded,smoothed,29.244,0.5000
amr2,unloaded,smoothed,29.276,0.5000
amr2,unloaded,smoothed,29.309,0.5000
amr2,unloaded,smoothed,29.336,0.5000
amr2,unloaded,smoothed,29.368,0.5000
amr2,unloaded,smoothed,29.394,0.5000
amr2,unloaded,smoothed,29.423,0.5000
amr2,unloaded,smoothed,29.449,0.5000
amr2,unloaded,smoothed,29.477,0.5000
amr2,unloaded,smoothed,29.504,0.5000
amr2,unloaded,smoothed,29.536,0.5000
amr2,unloaded,smoothed,29.568,0.5000
amr2,unloaded,smoothed,29.596,0.5000
amr2,unloaded,smoothed,29.620,0.5000
amr2,unloaded,smoothed,29.649,0.5000
amr2,unloaded,smoothed,29.680,0.5000
amr2,unloaded,smoothed,29.706,0.5000
amr2,unloaded,smoothed,29.736,0.5000
amr2,unloaded,smoothed,29.764,0.5000
amr2,unloaded,smoothed,29.794,0.5000
amr2,unloaded,smoothed,29.818,0.5000
amr2,unloaded,smoothed,29.847,0.5000
amr2,unloaded,smoothed,29.881,0.5000
amr2,unloaded,smoothed,29.909,0.5000
amr2,unloaded,smoothed,29.938,0.5000
amr2,unloaded,smoothed,29.962,0.5000
amr2,unloaded,smoothed,29.989,0.5000
amr2,unloaded,smoothed,30.016,0.5000
amr2,unloaded,smoothed,30.040,0.5000
amr2,unloaded,smoothed,30.070,0.5000
amr2,unloaded,smoothed,30.097,0.5000
amr2,unloaded,smoothed,30.125,0.5000
amr2,unloaded,smoothed,30.151,0.5000
amr2,unloaded,smoothed,30.178,0.5000
amr2,unloaded,smoothed,30.208,0.5000
amr2,unloaded,smoothed,30.236,0.5000
amr2,unloaded,smoothed,30.266,0.5000
amr2,unloaded,smoothed,30.293,0.5000
amr2,unloaded,smoothed,30.325,0.5000
amr2,unloaded,smoothed,30.354,0.5000
amr2,unloaded,smoothed,30.382,0.5000
amr2,unloaded,smoothed,30.409,0.5000
amr2,unloaded,smoothed,30.440,0.5000
amr2,unloaded,smoothed,30.469,0.5000
amr2,unloaded,smoothed,30.503,0.5000
amr2,unloaded,smoothed,30.532,0.5000
amr2,unloaded,smoothed,30.560,0.5000
amr2,unloaded,smoothed,30.586,0.5000
amr2,unloaded,smoothed,30.612,0.5000
amr2,unloaded,smoothed,30.638,0.5000
amr2,unloaded,smoothed,30.667,0.5000
amr2,unloaded,smoothed,30.690,0.5000
amr2,unloaded,smoothed,30.716,0.5000
amr2,unloaded,smoothed,30.743,0.5000
amr2,unloaded,smoothed,30.772,0.5000
amr2,unloaded,smoothed,30.801,0.5000
amr2,unloaded,smoothed,30.830,0.5000
amr2,unloaded,smoothed,30.858,0.5000
amr2,unloaded,smoothed,30.888,0.5000
amr2,unloaded,smoothed,30.912,0.5000
amr2,unloaded,smoothed,30.935,0.5000
amr2,unloaded,smoothed,30.952,0.5000
amr2,unloaded,smoothed,30.976,0.5000
amr2,unloaded,smoothed,31.006,0.5000
amr2,unloaded,smoothed,31.029,0.5000
amr2,unloaded,smoothed,31.055,0.5000
amr2,unloaded,smoothed,31.081,0.5000
amr2,unloaded,smoothed,31.105,0.5000
amr2,unloaded,smoothed,31.126,0.5000
amr2,unloaded,smoothed,31.152,0.5000
amr2,unloaded,smoothed,31.177,0.5000
amr2,unloaded,smoothed,31.205,0.5000
amr2,unloaded,smoothed,31.231,0.5000
amr2,unloaded,smoothed,31.255,0.5000
amr2,unloaded,smoothed,31.282,0.5000
amr2,unloaded,smoothed,31.315,0.5000
amr2,unloaded,smoothed,31.344,0.5000
amr2,unloaded,smoothed,31.369,0.5000
amr2,unloaded,smoothed,31.399,0.5000
amr2,unloaded,smoothed,31.427,0.5000
amr2,unloaded,smoothed,31.458,0.5000
amr2,unloaded,smoothed,31.487,0.5000
amr2,unloaded,smoothed,31.514,0.5000
amr2,unloaded,smoothed,31.540,0.5000
amr2,unloaded,smoothed,31.568,0.5000
amr2,unloaded,smoothed,31.596,0.5000
amr2,unloaded,smoothed,31.622,0.5000
amr2,unloaded,smoothed,31.648,0.5000
amr2,unloaded,smoothed,31.673,0.5000
amr2,unloaded,smoothed,31.693,0.5000
amr2,unloaded,smoothed,31.719,0.5000
amr2,unloaded,smoothed,31.743,0.5000
amr2,unloaded,smoothed,31.771,0.5000
amr2,unloaded,smoothed,31.795,0.5000
amr2,unloaded,smoothed,31.821,0.5000
amr2,unloaded,smoothed,31.843,0.5000
amr2,unloaded,smoothed,31.870,0.5000
amr2,unloaded,smoothed,31.895,0.5000
amr2,unloaded,smoothed,31.918,0.5000
amr2,unloaded,smoothed,31.945,0.5000
amr2,unloaded,smoothed,31.974,0.5000
amr2,unloaded,smoothed,32.000,0.5000
amr2,unloaded,smoothed,32.026,0.5000
amr2,unloaded,smoothed,32.053,0.5000
amr2,unloaded,smoothed,32.079,0.5000
amr2,unloaded,smoothed,32.105,0.5000
amr2,unloaded,smoothed,32.134,0.5000
amr2,unloaded,smoothed,32.161,0.5000
amr2,unloaded,smoothed,32.185,0.5000
amr2,unloaded,smoothed,32.205,0.5000
amr2,unloaded,smoothed,32.230,0.5000
amr2,unloaded,smoothed,32.260,0.5000
amr2,unloaded,smoothed,32.286,0.5000
amr2,unloaded,smoothed,32.308,0.5000
amr2,unloaded,smoothed,32.335,0.5000
amr2,unloaded,smoothed,32.366,0.5000
amr2,unloaded,smoothed,32.395,0.5000
amr2,unloaded,smoothed,32.419,0.5000
amr2,unloaded,smoothed,32.445,0.5000
amr2,unloaded,smoothed,32.475,0.5000
amr2,unloaded,smoothed,32.500,0.5000
amr2,unloaded,smoothed,32.528,0.5000
amr2,unloaded,smoothed,32.559,0.5000
amr2,unloaded,smoothed,32.588,0.5000
amr2,unloaded,smoothed,32.615,0.5000
amr2,unloaded,smoothed,32.643,0.5000
amr2,unloaded,smoothed,32.668,0.5000
amr2,unloaded,smoothed,32.697,0.5000
amr2,unloaded,smoothed,32.721,0.5000
amr2,unloaded,smoothed,32.746,0.5000
amr2,unloaded,smoothed,32.773,0.5000
amr2,unloaded,smoothed,32.801,0.5000
amr2,unloaded,smoothed,32.826,0.5000
amr2,unloaded,smoothed,32.856,0.5000
amr2,unloaded,smoothed,32.882,0.5000
amr2,unloaded,smoothed,32.909,0.5000
amr2,unloaded,smoothed,32.937,0.5000
amr2,unloaded,smoothed,32.966,0.5000
amr2,unloaded,smoothed,32.989,0.5000
amr2,unloaded,smoothed,33.015,0.5000
amr2,unloaded,smoothed,33.041,0.5000
amr2,unloaded,smoothed,33.072,0.5000
amr2,unloaded,smoothed,33.102,0.5000
amr2,unloaded,smoothed,33.131,0.5000
amr2,unloaded,smoothed,33.156,0.5000
amr2,unloaded,smoothed,33.185,0.5000
amr2,unloaded,smoothed,33.214,0.5000
amr2,unloaded,smoothed,33.238,0.5000
amr2,unloaded,smoothed,33.262,0.5000
amr2,unloaded,smoothed,33.292,0.5000
amr2,unloaded,smoothed,33.321,0.5000
amr2,unloaded,smoothed,33.346,0.5000
amr2,unloaded,smoothed,33.368,0.5000
amr2,unloaded,smoothed,33.394,0.5000
amr2,unloaded,smoothed,33.421,0.5000
amr2,unloaded,smoothed,33.446,0.5000
amr2,unloaded,smoothed,33.473,0.5000
amr2,unloaded,smoothed,33.497,0.5000
amr2,unloaded,smoothed,33.525,0.5000
amr2,unloaded,smoothed,33.550,0.5000
amr2,unloaded,smoothed,33.576,0.5000
amr2,unloaded,smoothed,33.602,0.5000
amr2,unloaded,smoothed,33.627,0.5000
amr2,unloaded,smoothed,33.654,0.5000
amr2,unloaded,smoothed,33.685,0.5000
amr2,unloaded,smoothed,33.715,0.5000
amr2,unloaded,smoothed,33.748,0.5000
amr2,unloaded,smoothed,33.772,0.5000
amr2,unloaded,smoothed,33.801,0.5000
amr2,unloaded,smoothed,33.825,0.5000
amr2,unloaded,smoothed,33.858,0.5000
amr2,unloaded,smoothed,33.886,0.5000
amr2,unloaded,smoothed,33.915,0.5000
amr2,unloaded,smoothed,33.941,0.5000
amr2,unloaded,smoothed,33.973,0.5000
amr2,unloaded,smoothed,34.000,0.5000
amr2,unloaded,smoothed,34.024,0.5000
amr2,unloaded,smoothed,34.053,0.5000
amr2,unloaded,smoothed,34.083,0.5000
amr2,unloaded,smoothed,34.111,0.4300
amr2,unloaded,smoothed,34.139,0.3600
amr2,unloaded,smoothed,34.170,0.2900
amr2,unloaded,smoothed,34.200,0.2200
amr2,unloaded,smoothed,34.227,0.1500
amr2,unloaded,smoothed,34.252,0.0800
amr2,unloaded,smoothed,34.279,0.0100
amr2,unloaded,smoothed,34.303,0.0000
amr2,unloaded,smoothed,34.326,0.0000
amr2,unloaded,smoothed,34.350,0.0000
amr2,unloaded,smoothed,34.376,0.0000
amr2,unloaded,smoothed,34.410,0.0000
amr2,unloaded,smoothed,34.437,0.0000
amr2,unloaded,smoothed,34.463,0.0000
amr2,unloaded,smoothed,34.489,0.0000
amr2,unloaded,smoothed,34.517,0.0000
amr2,unloaded,smoothed,34.545,0.0000
amr2,unloaded,smoothed,34.569,0.0000
amr2,unloaded,smoothed,34.592,0.0000
amr2,unloaded,smoothed,34.616,0.0000
amr2,unloaded,smoothed,34.642,0.0000
amr2,unloaded,smoothed,34.668,0.0000
amr2,unloaded,smoothed,34.694,0.0000
amr2,unloaded,smoothed,34.720,0.0000
amr2,unloaded,smoothed,34.752,0.0000
amr2,unloaded,smoothed,34.782,0.0000
amr2,unloaded,smoothed,34.809,0.0000
amr2,unloaded,smoothed,34.836,0.0000
amr2,unloaded,smoothed,34.864,0.0000
amr2,unloaded,smoothed,34.888,0.0000
amr2,unloaded,smoothed,34.914,0.0000
amr2,unloaded,smoothed,34.938,0.0000
amr2,unloaded,smoothed,34.964,0.0000
amr2,unloaded,smoothed,34.995,0.0000
amr2,unloaded,smoothed,35.018,0.0000
amr2,unloaded,smoothed,35.045,0.0000
amr2,unloaded,smoothed,35.073,0.0000
amr2,unloaded,smoothed,35.106,0.0000
amr2,unloaded,smoothed,35.145,0.0000
amr2,unloaded,smoothed,35.171,0.0000
amr2,unloaded,smoothed,35.198,0.0000
amr2,unloaded,smoothed,35.224,0.0000
amr2,unloaded,smoothed,35.257,0.0000
amr2,unloaded,smoothed,35.285,0.0000
amr2,unloaded,smoothed,35.320,0.0000
amr2,unloaded,smoothed,35.348,0.0000
amr2,unloaded,smoothed,35.375,0.0000
amr2,unloaded,smoothed,35.404,0.0000
amr2,unloaded,smoothed,35.428,0.0000
amr2,unloaded,smoothed,35.455,0.0000
amr2,unloaded,smoothed,35.481,0.0000
amr2,unloaded,smoothed,35.506,0.0000
amr2,unloaded,smoothed,35.547,0.0000
amr2,unloaded,smoothed,35.584,0.0000
amr2,unloaded,smoothed,35.619,0.0000
amr2,unloaded,smoothed,35.647,0.0000
amr2,unloaded,smoothed,35.673,0.0000
amr2,unloaded,smoothed,35.699,0.0000
amr2,unloaded,smoothed,35.728,0.0000
amr2,unloaded,smoothed,35.755,0.0000
amr2,unloaded,smoothed,35.783,0.0000
amr2,unloaded,smoothed,35.811,0.0000
amr2,unloaded,smoothed,35.838,0.0000
amr2,unloaded,smoothed,35.865,0.0000
amr2,unloaded,smoothed,35.899,0.0000
amr2,unloaded,smoothed,35.925,0.0000
amr2,unloaded,smoothed,35.952,0.0000
amr2,unloaded,smoothed,35.983,0.0000
amr2,unloaded,smoothed,36.006,0.0000
amr2,unloaded,smoothed,36.028,0.0000
amr2,unloaded,smoothed,36.056,0.0000
amr2,unloaded,smoothed,36.083,0.0000
amr2,unloaded,smoothed,36.109,0.0000
amr2,unloaded,smoothed,36.131,0.0000
amr2,unloaded,smoothed,36.152,0.0000
amr2,unloaded,smoothed,36.178,0.0000
amr2,unloaded,smoothed,36.202,0.0000
amr2,unloaded,smoothed,36.232,0.0000
amr2,unloaded,smoothed,36.261,0.0000
amr2,unloaded,smoothed,36.285,0.0000
amr2,unloaded,smoothed,36.312,0.0000
amr2,unloaded,smoothed,36.341,0.0000
amr2,unloaded,smoothed,36.371,0.0000
amr2,unloaded,smoothed,36.399,0.0000
amr2,unloaded,smoothed,36.427,0.0000
amr2,unloaded,smoothed,36.452,0.0000
amr2,unloaded,smoothed,36.480,0.0000
amr2,unloaded,smoothed,36.514,0.0000
amr2,unloaded,smoothed,36.540,0.0000
amr2,unloaded,smoothed,36.567,0.0000
amr2,unloaded,smoothed,36.592,0.0000
amr2,unloaded,smoothed,36.618,0.0000
amr2,unloaded,smoothed,36.650,0.0000
amr2,unloaded,smoothed,36.680,0.0000
amr2,unloaded,smoothed,36.709,0.0000
amr2,unloaded,smoothed,36.736,0.0000
amr2,unloaded,smoothed,36.752,0.0000
amr2,unloaded,smoothed,36.776,0.0000
amr2,unloaded,smoothed,36.802,0.0000
amr2,unloaded,smoothed,36.832,0.0000
amr2,unloaded,smoothed,36.861,0.0000
amr2,unloaded,smoothed,36.894,0.0000
amr2,unloaded,smoothed,36.920,0.0000
amr2,unloaded,smoothed,36.944,0.0000
amr2,unloaded,smoothed,36.971,0.0000
amr2,unloaded,smoothed,36.998,0.0000
amr2,unloaded,smoothed,37.021,0.0000
amr2,unloaded,smoothed,37.050,0.0000
amr2,unloaded,smoothed,37.076,0.0000
amr2,unloaded,smoothed,37.101,0.0000
amr2,unloaded,smoothed,37.129,0.0000
amr2,unloaded,smoothed,37.158,0.0000
amr2,unloaded,smoothed,37.192,0.0000
amr2,unloaded,smoothed,37.219,0.0000
amr2,unloaded,smoothed,37.244,0.0000
amr2,unloaded,smoothed,37.265,0.0000
amr2,unloaded,smoothed,37.293,0.0000
amr2,unloaded,smoothed,37.313,0.0000
amr2,unloaded,smoothed,37.340,0.0000
amr2,unloaded,smoothed,37.372,0.0000
amr2,unloaded,smoothed,37.403,0.0000
amr2,unloaded,smoothed,37.435,0.0000
amr2,unloaded,smoothed,37.462,0.0000
amr2,unloaded,smoothed,37.495,0.0000
amr2,unloaded,smoothed,37.520,0.0000
amr2,unloaded,smoothed,37.549,0.0000
amr2,unloaded,smoothed,37.579,0.0000
amr2,unloaded,smoothed,37.606,0.0000
amr2,unloaded,smoothed,37.631,0.0000
amr2,unloaded,smoothed,37.656,0.0000
amr2,unloaded,smoothed,37.676,0.0000
amr2,unloaded,smoothed,37.701,0.0000
amr2,unloaded,smoothed,37.731,0.0000
amr2,unloaded,smoothed,37.766,0.0000
amr2,unloaded,smoothed,37.796,0.0000
amr2,unloaded,smoothed,37.825,0.0000
amr2,unloaded,smoothed,37.866,0.0000
amr2,unloaded,smoothed,37.898,0.0000
amr2,unloaded,smoothed,37.926,0.0000
amr2,unloaded,smoothed,37.953,0.0000
amr2,unloaded,smoothed,37.983,0.0000
amr2,unloaded,smoothed,38.012,0.0000
amr2,unloaded,smoothed,38.039,0.0000
amr2,unloaded,smoothed,38.070,0.0000
amr2,unloaded,smoothed,38.095,0.0000
amr2,unloaded,smoothed,38.122,0.0000
amr2,unloaded,smoothed,38.152,0.0000
amr2,unloaded,smoothed,38.179,0.0000
amr2,unloaded,smoothed,38.206,0.0000
amr2,unloaded,smoothed,38.231,0.0000
amr2,unloaded,smoothed,38.259,0.0000
amr2,unloaded,smoothed,38.289,0.0000
amr2,unloaded,smoothed,38.314,0.0000
amr2,unloaded,smoothed,38.343,0.0000
amr2,unloaded,smoothed,38.372,0.0000
amr2,unloaded,smoothed,38.400,0.0000
amr2,unloaded,smoothed,38.426,0.0000
amr2,unloaded,smoothed,38.452,0.0000
amr2,unloaded,smoothed,38.484,0.0000
amr2,unloaded,smoothed,38.522,0.0000
amr2,unloaded,smoothed,38.549,0.0000
amr2,unloaded,smoothed,38.578,0.0000
amr2,unloaded,smoothed,38.610,0.0000
amr2,unloaded,smoothed,38.638,0.0000
amr2,unloaded,smoothed,38.668,0.0000
amr2,unloaded,smoothed,38.697,0.0000
amr2,unloaded,smoothed,38.724,0.0000
amr2,unloaded,smoothed,38.756,0.0000
amr2,unloaded,smoothed,38.788,0.0000
amr2,unloaded,smoothed,38.814,0.0000
amr2,unloaded,smoothed,38.842,0.0000
amr2,unloaded,smoothed,38.871,0.0000
amr2,unloaded,smoothed,38.901,0.0000
amr2,unloaded,smoothed,38.930,0.0000
amr2,unloaded,smoothed,38.961,0.0000
amr2,unloaded,smoothed,38.987,0.0000
amr2,unloaded,smoothed,39.014,0.0000
amr2,unloaded,smoothed,39.042,0.0000
amr2,unloaded,smoothed,39.069,0.0000
amr2,unloaded,smoothed,39.097,0.0000
amr2,unloaded,shaped,27.150,0.0063
amr2,unloaded,shaped,27.201,0.0188
amr2,unloaded,shaped,27.252,0.0375
amr2,unloaded,shaped,27.300,0.0625
amr2,unloaded,shaped,27.350,0.0938
amr2,unloaded,shaped,27.401,0.1313
amr2,unloaded,shaped,27.450,0.1750
amr2,unloaded,shaped,27.501,0.2250
amr2,unloaded,shaped,27.550,0.2750
amr2,unloaded,shaped,27.600,0.3250
amr2,unloaded,shaped,27.651,0.3688
amr2,unloaded,shaped,27.700,0.4063
amr2,unloaded,shaped,27.751,0.4375
amr2,unloaded,shaped,27.801,0.4625
amr2,unloaded,shaped,27.850,0.4813
amr2,unloaded,shaped,27.902,0.4938
amr2,unloaded,shaped,27.951,0.5000
amr2,unloaded,shaped,28.003,0.5000
amr2,unloaded,shaped,28.050,0.5000
amr2,unloaded,shaped,28.103,0.5000
amr2,unloaded,shaped,28.151,0.5000
amr2,unloaded,shaped,28.200,0.5000
amr2,unloaded,shaped,28.250,0.5000
amr2,unloaded,shaped,28.300,0.5000
amr2,unloaded,shaped,28.352,0.5000
amr2,unloaded,shaped,28.401,0.5000
amr2,unloaded,shaped,28.453,0.5000
amr2,unloaded,shaped,28.500,0.5000
amr2,unloaded,shaped,28.550,0.5000
amr2,unloaded,shaped,28.600,0.5000
amr2,unloaded,shaped,28.650,0.5000
amr2,unloaded,shaped,28.700,0.5000
amr2,unloaded,shaped,28.751,0.5000
amr2,unloaded,shaped,28.800,0.5000
amr2,unloaded,shaped,28.851,0.5000
amr2,unloaded,shaped,28.900,0.5000
amr2,unloaded,shaped,28.950,0.5000
amr2,unloaded,shaped,29.000,0.5000
amr2,unloaded,shaped,29.051,0.5000
amr2,unloaded,shaped,29.101,0.5000
amr2,unloaded,shaped,29.150,0.5000
amr2,unloaded,shaped,29.201,0.5000
amr2,unloaded,shaped,29.252,0.5000
amr2,unloaded,shaped,29.300,0.5000
amr2,unloaded,shaped,29.350,0.5000
amr2,unloaded,shaped,29.401,0.5000
amr2,unloaded,shaped,29.451,0.5000
amr2,unloaded,shaped,29.501,0.5000
amr2,unloaded,shaped,29.550,0.5000
amr2,unloaded,shaped,29.600,0.5000
amr2,unloaded,shaped,29.652,0.5000
amr2,unloaded,shaped,29.700,0.5000
amr2,unloaded,shaped,29.751,0.5000
amr2,unloaded,shaped,29.800,0.5000
amr2,unloaded,shaped,29.851,0.5000
amr2,unloaded,shaped,29.900,0.5000
amr2,unloaded,shaped,29.951,0.5000
amr2,unloaded,shaped,30.000,0.5000
amr2,unloaded,shaped,30.051,0.5000
amr2,unloaded,shaped,30.100,0.5000
amr2,unloaded,shaped,30.150,0.5000
amr2,unloaded,shaped,30.200,0.5000
amr2,unloaded,shaped,30.251,0.5000
amr2,unloaded,shaped,30.300,0.5000
amr2,unloaded,shaped,30.350,0.5000
amr2,unloaded,shaped,30.400,0.5000
amr2,unloaded,shaped,30.450,0.5000
amr2,unloaded,shaped,30.500,0.5000
amr2,unloaded,shaped,30.552,0.5000
amr2,unloaded,shaped,30.602,0.5000
amr2,unloaded,shaped,30.656,0.5000
amr2,unloaded,shaped,30.701,0.5000
amr2,unloaded,shaped,30.752,0.5000
amr2,unloaded,shaped,30.800,0.5000
amr2,unloaded,shaped,30.851,0.5000
amr2,unloaded,shaped,30.901,0.5000
amr2,unloaded,shaped,30.951,0.5000
amr2,unloaded,shaped,31.000,0.5000
amr2,unloaded,shaped,31.051,0.5000
amr2,unloaded,shaped,31.100,0.5000
amr2,unloaded,shaped,31.152,0.5000
amr2,unloaded,shaped,31.200,0.5000
amr2,unloaded,shaped,31.250,0.5000
amr2,unloaded,shaped,31.300,0.5000
amr2,unloaded,shaped,31.350,0.5000
amr2,unloaded,shaped,31.401,0.5000
amr2,unloaded,shaped,31.451,0.5000
amr2,unloaded,shaped,31.500,0.5000
amr2,unloaded,shaped,31.551,0.5000
